Date,PG,^GSPC,^DJI
2016-05-23,80.199997,2048.040039,17492.92969
2016-05-24,80.970001,2076.060059,17706.05078
2016-05-25,81.480003,2090.540039,17851.50977
2016-05-26,81.220001,2090.100098,17828.28906
2016-05-27,81.43,2099.060059,17873.2207
2016-05-31,81.040001,2096.949951,17787.19922
2016-06-01,81.790001,2099.330078,17789.66992
2016-06-02,81.949997,2105.26001,17838.56055
2016-06-03,82.470001,2099.129883,17807.06055
2016-06-06,82.769997,2109.409912,17920.33008
2016-06-07,82.32,2112.129883,17938.2793
2016-06-08,82.650002,2119.120117,18005.05078
2016-06-09,83.169998,2115.47998,17985.18945
2016-06-10,83.199997,2096.070068,17865.33984
2016-06-13,82.57,2079.060059,17732.48047
2016-06-14,83.349998,2075.320068,17674.82031
2016-06-15,82.949997,2071.5,17640.16992
2016-06-16,83.410004,2077.98999,17733.09961
2016-06-17,83.129997,2071.219971,17675.16016
2016-06-20,83.040001,2083.25,17804.86914
2016-06-21,83.410004,2088.899902,17829.73047
2016-06-22,83.57,2085.449951,17780.83008
2016-06-23,84.209999,2113.320068,18011.07031
2016-06-24,82.260002,2037.410034,17400.75
2016-06-27,81.230003,2000.540039,17140.24023
2016-06-28,82.459999,2036.089966,17409.7207
2016-06-29,83.910004,2066.09,17694.67969
2016-06-30,84.669998,2098.860107,17929.99023
2016-07-01,84.779999,2102.949951,17949.36914
2016-07-05,85.440002,2088.550049,17840.61914
2016-07-06,85.029999,2099.72998,17918.61914
2016-07-07,84.830002,2097.899902,17895.88086
2016-07-08,85.769997,2129.899902,18146.74023
2016-07-11,85.75,2137.159912,18226.92969
2016-07-12,85.75,2152.139893,18347.66992
2016-07-13,85.889999,2152.429932,18372.11914
2016-07-14,85.870003,2163.75,18506.41016
2016-07-15,86.010002,2161.73999,18516.55078
2016-07-18,85.93,2166.889893,18533.05078
2016-07-19,86.169998,2163.780029,18559.00977
2016-07-20,85.32,2173.02002,18595.0293
2016-07-21,85.260002,2165.169922,18517.23047
2016-07-22,85.720001,2175.030029,18570.84961
2016-07-25,85.800003,2168.47998,18493.06055
2016-07-26,85.269997,2169.179932,18473.75
2016-07-27,84.459999,2166.580078,18472.16992
2016-07-28,84.809998,2170.060059,18456.34961
2016-07-29,85.589996,2173.600098,18432.24023
2016-08-01,86.410004,2170.840088,18404.50977
2016-08-02,86.760002,2157.030029,18313.76953
2016-08-03,85.970001,2163.790039,18355.0
2016-08-04,86.050003,2164.25,18352.05078
2016-08-05,85.779999,2182.870117,18543.5293
2016-08-08,85.760002,2180.889893,18529.28906
2016-08-09,85.989998,2181.73999,18533.05078
2016-08-10,86.309998,2175.48999,18495.66016
2016-08-11,86.730003,2185.790039,18613.51953
2016-08-12,87.040001,2184.050049,18576.4707
2016-08-15,87.019997,2190.149902,18636.05078
2016-08-16,86.580002,2178.149902,18552.01953
2016-08-17,86.959999,2182.219971,18573.93945
2016-08-18,87.440002,2187.02002,18597.69922
2016-08-19,87.309998,2183.870117,18552.57031
2016-08-22,86.849998,2182.639893,18529.41992
2016-08-23,87.400002,2186.899902,18547.30078
2016-08-24,87.309998,2175.439941,18481.48047
2016-08-25,87.900002,2172.469971,18448.41016
2016-08-26,87.580002,2169.040039,18395.40039
2016-08-29,88.300003,2180.379883,18502.99023
2016-08-30,87.540001,2176.120117,18454.30078
2016-08-31,87.309998,2170.949951,18400.88086
2016-09-01,88.309998,2170.860107,18419.30078
2016-09-02,88.199997,2179.97998,18491.96094
2016-09-06,88.639999,2186.47998,18538.11914
2016-09-07,87.949997,2186.159912,18526.14063
2016-09-08,87.779999,2181.300049,18479.91016
2016-09-09,86.239998,2127.810059,18085.44922
2016-09-12,88.25,2159.040039,18325.07031
2016-09-13,87.050003,2127.02002,18066.75
2016-09-14,87.010002,2125.77002,18034.76953
2016-09-15,88.059998,2147.26001,18212.48047
2016-09-16,88.050003,2139.159912,18123.80078
2016-09-19,88.370003,2139.120117,18120.16992
2016-09-20,88.580002,2139.76001,18129.96094
2016-09-21,87.800003,2163.120117,18293.69922
2016-09-22,88.989998,2177.179932,18392.46094
2016-09-23,87.760002,2164.689941,18261.44922
2016-09-26,87.849998,2146.100098,18094.83008
2016-09-27,88.360001,2159.929932,18228.30078
2016-09-28,89.459999,2171.370117,18339.24023
2016-09-29,88.230003,2151.129883,18143.44922
2016-09-30,89.75,2168.27002,18308.15039
2016-10-03,88.660004,2161.199951,18253.84961
2016-10-04,88.349998,2150.48999,18168.44922
2016-10-05,88.849998,2159.72998,18281.0293
2016-10-06,89.220001,2160.77002,18268.5
2016-10-07,90.0,2153.73999,18240.49023
2016-10-10,89.059998,2163.659912,18329.03906
2016-10-11,88.540001,2136.72998,18128.66016
2016-10-12,88.57,2139.179932,18144.19922
2016-10-13,88.239998,2132.550049,18098.93945
2016-10-14,88.43,2132.97998,18138.38086
2016-10-17,87.830002,2126.5,18086.40039
2016-10-18,87.449997,2139.600098,18161.93945
2016-10-19,85.540001,2144.290039,18202.61914
2016-10-20,84.93,2141.340088,18162.34961
2016-10-21,84.330002,2141.159912,18145.71094
2016-10-24,84.099998,2151.330078,18223.0293
2016-10-25,86.970001,2143.159912,18169.26953
2016-10-26,87.400002,2139.429932,18199.33008
2016-10-27,86.580002,2133.040039,18169.67969
2016-10-28,86.839996,2126.409912,18161.18945
2016-10-31,86.800003,2126.149902,18142.41992
2016-11-01,86.849998,2111.719971,18037.09961
2016-11-02,86.739998,2097.939941,17959.64063
2016-11-03,86.599998,2088.659912,17930.66992
2016-11-04,85.080002,2085.179932,17888.2793
2016-11-07,86.559998,2131.52002,18259.59961
2016-11-08,87.459999,2139.560059,18332.74023
2016-11-09,85.93,2163.26001,18589.68945
2016-11-10,82.959999,2167.47998,18807.88086
2016-11-11,83.580002,2164.449951,18847.66016
2016-11-14,83.0,2164.199951,18868.68945
2016-11-15,83.620003,2180.389893,18923.06055
2016-11-16,83.190002,2176.939941,18868.14063
2016-11-17,83.07,2187.120117,18903.82031
2016-11-18,82.0,2181.899902,18867.92969
2016-11-21,82.639999,2198.179932,18956.68945
2016-11-22,82.760002,2202.939941,19023.86914
2016-11-23,82.68,2204.719971,19083.17969
2016-11-25,83.459999,2213.350098,19152.14063
2016-11-28,83.07,2201.719971,19097.90039
2016-11-29,82.889999,2204.659912,19121.59961
2016-11-30,82.459999,2198.810059,19123.58008
2016-12-01,81.860001,2191.080078,19191.92969
2016-12-02,82.400002,2191.949951,19170.41992
2016-12-05,82.989998,2204.709961,19216.24023
2016-12-06,82.910004,2212.22998,19251.7793
2016-12-07,84.18,2241.350098,19549.61914
2016-12-08,83.5,2246.189941,19614.81055
2016-12-09,84.370003,2259.530029,19756.84961
2016-12-12,85.129997,2256.959961,19796.42969
2016-12-13,85.18,2271.719971,19911.21094
2016-12-14,84.370003,2253.280029,19792.5293
2016-12-15,84.68,2262.030029,19852.24023
2016-12-16,84.68,2258.070068,19843.41016
2016-12-19,84.709999,2262.530029,19883.06055
2016-12-20,84.57,2270.76001,19974.61914
2016-12-21,84.279999,2265.179932,19941.96094
2016-12-22,84.470001,2260.959961,19918.88086
2016-12-23,84.959999,2263.790039,19933.81055
2016-12-27,84.599998,2268.879883,19945.03906
2016-12-28,84.07,2249.919922,19833.67969
2016-12-29,84.349998,2249.26001,19819.7793
2016-12-30,84.080002,2238.830078,19762.59961
2017-01-03,84.199997,2257.830078,19881.75977
2017-01-04,84.5,2270.75,19942.16016
2017-01-05,85.059998,2269.0,19899.28906
2017-01-06,85.029999,2276.97998,19963.80078
2017-01-09,84.400002,2268.899902,19887.38086
2017-01-10,83.489998,2268.899902,19855.5293
2017-01-11,83.75,2275.320068,19954.2793
2017-01-12,83.839996,2270.439941,19891.0
2017-01-13,84.010002,2274.639893,19885.73047
2017-01-17,85.209999,2267.889893,19826.76953
2017-01-18,84.93,2271.889893,19804.7207
2017-01-19,84.699997,2263.689941,19732.40039
2017-01-20,87.449997,2271.310059,19827.25
2017-01-23,86.959999,2265.199951,19799.84961
2017-01-24,87.860001,2280.070068,19912.71094
2017-01-25,87.160004,2298.370117,20068.50977
2017-01-26,86.599998,2296.679932,20100.91016
2017-01-27,86.720001,2294.689941,20093.7793
2017-01-30,86.75,2280.899902,19971.13086
2017-01-31,87.599998,2278.870117,19864.08984
2017-02-01,87.330002,2279.550049,19890.93945
2017-02-02,87.760002,2280.850098,19884.91016
2017-02-03,87.410004,2297.419922,20071.46094
2017-02-06,87.400002,2292.560059,20052.41992
2017-02-07,88.010002,2293.080078,20090.28906
2017-02-08,88.330002,2294.669922,20054.33984
2017-02-09,88.669998,2307.870117,20172.40039
2017-02-10,87.970001,2316.100098,20269.36914
2017-02-13,88.309998,2328.25,20412.16016
2017-02-14,87.860001,2337.580078,20504.41016
2017-02-15,91.120003,2349.25,20611.85938
2017-02-16,90.790001,2347.219971,20619.76953
2017-02-17,91.089996,2351.159912,20624.05078
2017-02-21,91.669998,2365.379883,20743.0
2017-02-22,91.440002,2362.820068,20775.59961
2017-02-23,91.129997,2363.810059,20810.32031
2017-02-24,91.050003,2367.340088,20821.75977
2017-02-27,90.889999,2369.75,20837.43945
2017-02-28,91.07,2363.639893,20812.24023
2017-03-01,91.660004,2395.959961,21115.55078
2017-03-02,90.910004,2381.919922,21002.9707
2017-03-03,90.5,2383.120117,21005.71094
2017-03-06,90.370003,2375.310059,20954.33984
2017-03-07,90.290001,2368.389893,20924.75977
2017-03-08,90.139999,2362.97998,20855.73047
2017-03-09,90.339996,2364.870117,20858.18945
2017-03-10,91.07,2372.600098,20902.98047
2017-03-13,91.309998,2373.469971,20881.48047
2017-03-14,91.0,2365.449951,20837.36914
2017-03-15,91.400002,2385.26001,20950.09961
2017-03-16,91.440002,2381.379883,20934.55078
2017-03-17,91.0,2378.25,20914.61914
2017-03-20,91.220001,2373.469971,20905.85938
2017-03-21,91.190002,2344.02002,20668.00977
2017-03-22,90.989998,2348.449951,20661.30078
2017-03-23,90.769997,2345.959961,20656.58008
