Date,PG,MSFT,F,GE
1997-01-17,16.908749,7.233252,6.595673,9.560372
1997-01-20,16.852638,7.534205,6.62066,9.687229
1997-01-21,16.759125,7.887046,6.720594,9.73336
1997-01-22,16.826729,8.084228,6.845511,9.906343
1997-01-23,16.620144,7.866292,6.745576,9.6065
1997-01-24,16.376009,7.96488,6.720594,9.398916
1997-01-27,16.188213,7.980445,6.62066,9.26053
1997-01-28,16.601368,7.938934,6.572127,9.283593
1997-01-29,16.711685,8.073847,6.546848,9.560372
1997-01-30,17.333773,8.395555,6.546848,9.744891
1997-01-31,17.371342,8.468197,6.496294,9.548841
1997-02-03,17.427675,8.499332,6.521571,9.710293
1997-02-04,17.671814,8.561595,6.546848,9.583436
1997-02-05,17.559137,8.167247,6.521571,9.502709
1997-02-06,17.97229,8.063467,6.496294,9.594975
1997-02-07,18.366669,8.333286,6.521571,9.687229
1997-02-10,18.423014,8.115355,6.471017,9.583436
1997-02-11,18.610807,8.177621,6.521571,9.652631
1997-02-12,18.948833,8.291778,6.622681,9.767958
1997-02-13,19.061516,8.302155,6.622681,9.894816
1997-02-14,18.761038,8.125732,6.622681,9.814089
1997-02-18,19.455896,8.084228,6.72379,9.917876
1997-02-19,19.099081,8.094602,6.622681,9.917876
1997-02-20,18.817385,7.907804,6.673236,9.756426
1997-02-21,18.667147,7.887046,6.698513,9.698762
1997-02-24,18.761038,8.312531,6.74907,9.837151
1997-02-25,18.516907,8.260643,6.774348,9.779489
1997-02-26,18.291555,8.322913,6.74907,9.802554
1997-02-27,18.122532,7.980445,6.647955,9.698762
1997-02-28,18.047411,8.094602,6.647955,9.491178
1997-03-03,18.084978,8.260643,6.698513,9.537307
1997-03-04,17.85961,8.229509,6.471017,9.400079
1997-03-05,18.084978,8.3748,6.471017,9.608706
1997-03-06,17.878397,8.115355,6.445739,9.701431
1997-03-07,18.103748,8.032336,6.521571,9.770977
1997-03-10,18.74227,8.302155,6.597401,9.817337
1997-03-11,19.005182,8.167247,6.521571,9.747791
1997-03-12,18.779825,8.198377,6.597401,9.713027
1997-03-13,18.197647,8.271019,6.420461,9.608706
1997-03-14,18.892506,8.219132,6.496294,9.550753
1997-03-17,18.854952,8.343667,6.521571,9.678257
1997-03-18,18.667147,8.271019,6.471017,9.550753
1997-03-19,18.366669,8.032336,6.420461,9.597116
1997-03-20,18.084978,7.970066,6.369906,9.515984
1997-03-21,18.291555,7.804024,6.420461,9.527575
1997-03-24,18.535692,7.482316,6.420461,9.817337
1997-03-25,18.066189,7.497881,6.445739,9.736208
1997-03-26,18.178873,7.82478,6.294075,9.631889
1997-03-27,17.671814,7.783267,6.243518,9.388485
1997-03-31,17.239876,7.612039,6.344627,9.203035
1997-04-01,17.615477,7.741762,6.369906,9.145081
1997-04-02,17.314997,7.637983,6.268799,9.063941
1997-04-03,17.277437,7.897424,6.218244,9.121902
1997-04-04,17.878397,7.819591,6.243518,9.353712
1997-04-07,17.615477,7.959691,6.395183,9.318945
1997-04-08,17.390118,8.156864,6.471017,9.388485
1997-04-09,17.991076,8.13611,6.647955,9.446439
1997-04-10,17.97229,8.032336,6.597401,9.411666
1997-04-11,17.484016,7.887046,6.521571,9.075533
1997-04-14,17.97229,8.084228,6.572127,9.272577
1997-04-15,18.310333,8.063467,6.72379,9.539163
1997-04-16,18.679775,8.156864,7.0524,9.770977
1997-04-17,18.321644,8.14649,7.027121,9.631889
1997-04-18,18.547834,8.935196,6.926011,9.713027
1997-04-21,18.547834,8.935196,7.00184,9.678257
1997-04-22,19.396055,9.184259,7.0524,10.060743
1997-04-23,18.924824,9.557853,7.0524,9.933249
1997-04-24,18.547834,9.474833,6.951291,9.886886
1997-04-25,18.321644,9.433323,6.926011,9.875293
1997-04-28,18.792879,9.537099,6.976567,9.944842
1997-04-29,19.264107,9.879566,7.153507,10.257785
1997-04-30,18.962523,10.087115,7.111554,10.292561
1997-05-01,18.943668,10.045605,7.03481,10.176655
1997-05-02,19.226416,10.024849,7.111554,10.489604
1997-05-05,19.603409,9.97815,7.23946,10.802552
1997-05-06,19.942692,9.739465,7.341784,10.825737
1997-05-07,19.678795,9.588988,7.188297,10.733009
1997-05-08,19.603409,9.661633,7.290624,10.767782
1997-05-09,19.904991,9.692763,7.495268,10.802552
1997-05-12,20.168886,9.80692,7.572014,11.103914
1997-05-13,19.980385,9.775786,7.316202,11.266178
1997-05-14,19.659943,9.620122,7.392945,11.289365
1997-05-15,20.150038,9.723899,7.520853,11.497995
1997-05-16,19.697651,9.583798,7.495268,11.219821
1997-05-19,19.886143,9.557853,7.444111,11.312543
1997-05-20,20.131182,9.88994,7.674339,11.59072
1997-05-21,20.300825,9.993716,7.623176,11.451632
1997-05-22,20.602411,10.014473,7.597593,11.312543
1997-05-23,20.809765,10.201269,7.648757,11.382093
1997-05-27,20.828608,10.512603,7.699923,11.289365
1997-05-28,20.734369,10.450336,7.648757,11.312543
1997-05-29,20.58358,10.450336,7.597593,11.335728
1997-05-30,20.790913,10.294669,7.674339,11.196641
1997-06-02,20.150038,10.325804,7.597593,11.242997
1997-06-03,20.244286,10.024849,7.776661,11.242997
1997-06-04,20.093489,9.895129,7.699923,11.289365
1997-06-05,20.093489,10.009289,7.827827,11.173456
1997-06-06,20.545879,10.299858,7.802247,11.54436
1997-06-09,20.960571,10.388067,7.827827,11.660269
1997-06-10,21.017109,10.362126,7.776661,11.729811
1997-06-11,21.054811,10.543737,7.95573,11.799358
1997-06-12,21.620291,10.543737,7.904566,12.077536
1997-06-13,21.544889,10.761664,7.853406,12.262985
1997-06-16,21.337543,10.906956,7.904566,12.332527
1997-06-17,21.054811,11.140455,7.776661,12.332527
1997-06-18,20.922857,10.808366,7.930147,12.28617
1997-06-19,21.431795,10.735725,7.827827,12.448432
1997-06-20,21.130205,10.782421,7.930147,12.541162
1997-06-23,20.640116,10.631948,7.802247,12.14708
1997-06-24,20.753218,10.964036,7.95573,12.297756
1997-06-25,20.527027,10.829121,7.917358,12.123895
1997-06-26,20.58358,10.647513,7.853406,12.077536
1997-06-27,21.007683,10.585247,7.981308,12.112305
1997-06-30,21.29985,10.491847,7.776661,12.054345
1997-07-01,21.054811,10.372503,7.866194,12.332527
1997-07-02,21.356405,10.657889,8.160379,12.578753
1997-07-03,21.714533,10.75648,8.185961,12.916202
1997-07-07,21.733383,10.751287,8.083633,13.009287
1997-07-08,22.525063,10.896578,8.262705,12.939479
1997-07-09,22.496784,10.855065,8.147592,12.741662
1997-07-10,22.525063,10.782421,8.416191,12.939479
1997-07-11,22.449657,10.772047,8.262705,13.148928
1997-07-14,22.364845,11.285741,8.416191,13.218746
1997-07-15,23.00573,11.495884,8.620838,13.439825
1997-07-16,23.22397,12.323507,8.313864,13.777287
1997-07-17,23.15777,12.411722,8.326658,13.626009
1997-07-18,22.50532,11.664523,8.17317,13.242019
1997-07-21,22.618778,11.285741,8.1348,13.148928
1997-07-22,22.978113,11.965479,8.377824,13.381658
1997-07-23,22.997023,11.742357,8.390611,13.439825
1997-07-24,23.22397,11.456973,8.441774,13.381658
1997-07-25,23.195601,11.498483,8.301077,13.463106
1997-07-28,22.883553,11.373951,8.480144,13.323467
1997-07-29,22.751169,11.617824,8.467349,13.207114
1997-07-30,23.167229,11.716416,8.528344,13.172197
1997-07-31,23.015934,11.73717,8.450811,13.055842
1997-08-01,22.902464,11.674904,8.399126,12.869659
1997-08-04,22.580957,11.752737,8.528344,12.660202
1997-08-05,22.391836,11.898022,8.450811,12.613657
1997-08-06,22.50532,11.908404,8.515424,12.904569
1997-08-07,22.183809,11.949912,8.748012,12.706753
1997-08-08,21.767744,11.623015,8.476658,12.485665
1997-08-11,22.174345,11.477731,8.476658,12.590387
1997-08-12,21.550247,11.290928,8.36036,12.322758
1997-08-13,21.446243,11.296116,8.424969,12.427481
1997-08-14,21.852846,11.311685,8.373281,12.427481
1997-08-15,20.661386,11.031487,8.244067,11.799129
1997-08-18,20.443895,11.114508,8.399126,12.264575
1997-08-19,21.011261,11.524426,8.412049,12.357666
1997-08-20,21.332771,11.669713,8.670483,12.636939
1997-08-21,20.859964,11.446593,8.81262,12.276209
1997-08-22,20.954538,11.394709,8.877232,12.078392
1997-08-25,20.614103,11.332439,9.122745,11.938756
1997-08-26,20.727583,11.207905,9.200272,11.775851
1997-08-27,20.614103,11.171586,9.045211,11.682763
1997-08-28,20.406076,10.964036,8.993528,11.636218
1997-08-29,20.141304,10.974415,8.890154,11.647853
1997-09-02,20.878883,11.389517,9.045211,12.322758
1997-09-03,20.746494,11.337628,9.019369,12.47403
1997-09-04,20.642469,11.472537,9.342411,12.392572
1997-09-05,20.122396,11.399899,9.277803,12.334391
1997-09-08,20.216959,11.565939,9.200272,12.462386
1997-09-09,20.245325,11.581506,9.394098,12.427481
1997-09-10,19.583403,11.218284,9.381177,12.276209
1997-09-11,19.895458,11.358384,9.213197,12.101671
1997-09-12,20.198044,11.451785,9.148586,12.334391
1997-09-15,20.481726,10.849876,9.083979,12.357666
1997-09-16,21.616449,11.322063,9.213197,12.764935
1997-09-17,21.635361,11.05743,9.303648,12.974383
1997-09-18,21.521889,10.9796,9.342411,13.055842
1997-09-19,21.597538,11.223478,9.342411,13.067472
1997-09-22,21.484058,11.067809,9.303648,13.090746
1997-09-23,21.332771,11.249416,9.096897,12.869659
1997-09-24,20.859964,10.995161,8.993528,12.77657
1997-09-25,20.727583,11.021109,9.096897,12.450752
1997-09-26,20.992338,11.072996,9.083979,12.768026
1997-09-29,21.257114,11.166399,9.316572,12.908205
1997-09-30,20.897791,10.984787,9.32949,12.721302
1997-10-01,21.389502,11.114508,9.432865,12.814754
1997-10-02,21.578615,11.05743,9.678379,12.98998
1997-10-03,21.559713,11.202718,9.613769,12.908205
1997-10-06,21.786648,11.218284,9.820516,13.060068
1997-10-07,22.354023,11.337628,9.898047,13.457244
1997-10-08,22.032516,11.539998,9.975575,13.176884
1997-10-09,21.956858,11.534804,10.234015,13.20025
1997-10-10,21.975777,11.332439,10.182325,13.060068
1997-10-13,22.013599,11.353199,10.311545,12.966614
1997-10-14,21.805559,11.348006,10.246937,12.966614
1997-10-15,21.767744,11.270174,10.156482,12.849801
1997-10-16,21.427326,11.117104,9.910968,12.954936
1997-10-17,21.31385,10.9796,9.807596,12.966614
1997-10-20,21.729916,11.010731,9.872204,13.106795
1997-10-21,22.089249,11.498483,10.027262,13.20025
1997-10-22,21.919056,11.264984,9.859281,12.978298
1997-10-23,21.482561,11.259797,9.678379,12.592802
1997-10-24,21.463598,11.23904,9.600848,12.324129
1997-10-27,19.945387,10.699398,9.096897,11.576501
1997-10-28,21.292801,11.072996,9.303648,12.429257
1997-10-29,20.685518,10.865445,9.52173,12.125539
1997-10-30,20.457792,10.678644,9.156519,11.821821
1997-10-31,20.647566,10.792798,9.117387,12.078813
1997-11-03,21.539499,11.135266,9.665211,12.546082
1997-11-04,21.786217,11.145642,9.691298,12.791388
1997-11-05,21.938032,11.088565,9.691298,12.919888
1997-11-06,21.748251,10.964036,9.652169,12.849801
1997-11-07,21.539499,10.922519,9.547819,12.662893
1997-11-10,21.539499,10.808366,9.443471,12.522716
1997-11-11,21.957022,10.844688,9.417386,12.592802
1997-11-12,21.767239,10.725348,9.013039,12.289081
1997-11-13,22.222696,10.922519,8.947825,12.779709
1997-11-14,22.735085,11.067809,9.052167,12.954936
1997-11-17,22.469393,11.197529,9.156519,13.305386
1997-11-18,22.241674,11.124887,9.130429,13.001658
1997-11-19,22.640203,11.213098,8.895646,13.211934
1997-11-20,23.095654,11.363576,8.934778,13.445559
1997-11-21,23.304417,11.446593,8.947825,13.597428
1997-11-24,23.247486,11.249416,8.908689,13.387154
1997-11-25,23.608057,11.539998,8.869561,13.597428
1997-11-26,22.981792,11.752737,8.856517,13.725924
1997-11-28,23.133617,11.747548,8.97391,13.807696
1997-12-01,23.664989,11.939538,9.260864,13.831061
1997-12-02,24.00658,11.809813,9.52173,13.760969
1997-12-03,24.177385,12.012175,9.352168,13.644148
1997-12-04,24.063517,11.835758,9.417386,13.5507
1997-12-05,24.481022,11.88246,9.639129,13.725924
1997-12-08,24.348181,12.131524,9.586952,13.749286
1997-12-09,24.272263,11.981049,9.652169,13.947875
1997-12-10,24.177385,11.809813,9.952169,13.784335
1997-12-11,24.291246,11.545183,9.652169,13.5507
1997-12-12,24.481022,11.353199,9.795649,13.503974
1997-12-15,24.51898,11.301308,9.821732,13.947875
1997-12-16,25.316038,11.545183,10.121732,14.088055
1997-12-17,24.689766,11.259797,10.213039,14.017962
1997-12-18,24.101477,10.865445,9.886949,13.831061
1997-12-19,24.253292,10.683834,9.573909,13.644148
1997-12-22,24.253292,10.543737,9.652169,13.807696
1997-12-23,23.608057,10.237595,9.665211,13.282023
1997-12-24,23.702946,9.874375,9.665211,13.282023
1997-12-26,23.570108,10.024849,9.756519,13.235289
1997-12-29,24.23431,10.486661,9.80869,13.596624
1997-12-30,24.51898,10.813558,10.22608,13.960285
1997-12-31,24.23431,10.730534,10.134776,13.772589
1998-01-02,24.575922,10.886201,10.069559,13.889903
1998-01-05,25.06933,10.823934,10.121732,14.136266
1998-01-06,24.993408,10.886201,9.952169,13.948559
1998-01-07,24.727737,10.75648,9.834774,14.065868
1998-01-08,24.44306,10.834309,9.404344,13.936827
1998-01-09,23.949642,10.543737,9.130429,13.596624
1998-01-12,24.993408,10.751287,9.443471,13.972027
1998-01-13,24.632843,10.96922,9.834774,14.018947
1998-01-14,24.462046,10.886201,10.121732,13.960285
1998-01-15,24.272263,10.984787,10.147819,13.643547
1998-01-16,24.082491,11.228662,10.22608,13.772589
1998-01-20,24.51898,11.441405,10.147819,14.183185
1998-01-21,24.671881,11.373951,10.2913,14.183185
1998-01-22,24.329212,11.508862,10.173911,14.112802
1998-01-23,23.872341,11.477731,10.017387,13.901633
1998-01-26,23.910398,11.768302,10.069559,14.018947
1998-01-27,24.63381,12.053691,10.40869,14.31223
1998-01-28,24.138847,12.370206,10.510243,14.31223
1998-01-29,23.758093,12.307945,10.68125,14.476474
1998-01-30,23.872341,12.385779,10.733864,14.546858
1998-02-02,24.214996,12.857963,10.918023,14.74629
1998-02-03,24.767071,12.940987,10.8391,14.558587
1998-02-04,24.481508,13.018808,10.799635,14.42955
1998-02-05,24.253075,12.904662,10.536546,14.394353
1998-02-06,24.976479,13.127782,10.825942,14.58205
1998-02-09,24.824181,13.049951,11.075874,14.464737
1998-02-10,25.223959,13.221178,11.102184,14.546858
1998-02-11,25.509499,13.195235,11.154799,14.722831
1998-02-12,25.566616,13.17967,11.31265,14.734556
1998-02-13,25.795069,13.075893,11.286338,14.605507
1998-02-17,25.357222,12.816452,11.562579,14.652441
1998-02-18,25.699873,12.837209,11.444187,14.722831
1998-02-19,25.128767,12.857963,11.444187,14.605507
1998-02-20,25.395294,12.878719,11.628352,14.6759
1998-02-23,25.490465,13.553262,11.641506,14.58205
1998-02-24,25.262037,13.636289,11.496807,14.406077
1998-02-25,25.414324,14.103285,11.694121,14.476474
1998-02-26,25.433371,14.196685,11.680969,14.453012
1998-02-27,25.852161,14.072146,11.904592,14.59378
1998-03-02,25.128767,13.833466,11.957211,14.370889
1998-03-03,25.05262,14.030637,12.404452,14.49993
1998-03-04,25.014545,13.667423,12.246597,14.323958
1998-03-05,24.576687,13.293826,12.180831,14.392274
1998-03-06,25.471434,13.740067,12.614914,14.745601
1998-03-09,25.966396,13.215982,12.483381,14.79271
1998-03-10,26.213877,13.532513,12.654387,14.83982
1998-03-11,26.366171,13.397597,12.430758,14.886932
1998-03-12,25.642773,13.594777,12.075592,14.922266
1998-03-13,25.109726,13.677797,12.476786,14.75738
1998-03-16,25.033577,13.615534,12.667542,14.9576
1998-03-17,25.433371,13.345707,12.89116,15.075377
1998-03-18,25.795069,13.574025,12.943777,15.016494
1998-03-19,25.966396,13.615534,13.141089,15.087152
1998-03-20,25.985422,13.584396,13.391024,15.381591
1998-03-23,26.29003,13.92686,13.272636,15.157816
1998-03-24,26.309069,14.103285,13.364716,15.570034
1998-03-25,25.985422,14.7467,13.35156,15.452262
1998-03-26,26.194839,14.653299,13.575185,15.534705
1998-03-27,25.623734,14.580655,13.693566,15.734927
1998-03-30,26.004469,14.601414,13.469945,16.076475
1998-03-31,25.699873,14.860851,13.640948,16.24136
1998-04-01,26.670755,15.006144,13.430485,16.288471
1998-04-02,27.279938,15.16181,13.325248,16.535799
1998-04-03,26.842102,15.442008,13.733027,16.46513
1998-04-06,26.480392,14.933499,13.693566,16.359137
1998-04-07,26.49943,14.487261,13.785649,16.418028
1998-04-08,26.29003,14.76746,14.103029,16.229584
1998-04-09,26.270987,14.777831,14.85572,16.300251
1998-04-13,25.890242,14.715566,15.232063,16.359137
1998-04-14,25.566616,14.68443,15.568793,16.323807
1998-04-15,25.281071,15.172182,15.806491,16.312029
1998-04-16,25.24299,15.224078,15.747064,16.135357
1998-04-17,25.928322,15.296718,15.469755,16.441582
1998-04-20,25.585653,15.711823,15.014181,16.229584
1998-04-21,25.395294,15.753337,15.073601,16.217806
1998-04-22,25.663225,16.417509,15.033989,16.052921
1998-04-23,26.274256,15.691071,14.51899,15.911587
1998-04-24,26.12149,15.296718,14.400143,15.805594
1998-04-27,25.491377,14.995762,14.221875,15.534705
1998-04-28,24.6703,14.923125,14.202068,15.28737
1998-04-29,24.899437,15.026896,14.596374,15.511144
1998-04-30,25.109488,14.964632,14.656351,16.052921
1998-05-01,25.491377,14.881611,14.976275,16.01759
1998-05-04,25.72051,14.622173,14.916286,15.899806
1998-05-05,25.567751,14.570281,14.676355,15.699594
1998-05-06,25.128567,14.341968,14.636356,15.652482
1998-05-07,24.689396,13.843844,14.596374,15.428701
1998-05-08,24.746683,14.238192,14.656351,15.67604
1998-05-11,24.727575,13.989126,14.39642,15.67604
1998-05-12,24.842152,14.227818,14.636356,15.723142
1998-05-13,25.319519,14.435366,15.416164,15.946924
1998-05-14,25.395905,14.76746,15.536134,15.852698
1998-05-15,25.033094,14.850473,15.336186,15.570034
1998-05-18,25.815981,14.290082,15.036256,15.546485
1998-05-19,25.54866,14.36273,15.216215,15.617146
1998-05-20,25.968731,14.238192,15.756082,16.14715
1998-05-21,25.625036,14.341968,16.355932,16.194248
1998-05-22,25.625036,14.207064,16.315939,16.01759
1998-05-26,25.09038,13.885354,16.635864,15.605369
1998-05-27,25.300423,14.2797,16.635864,15.782038
1998-05-28,25.682329,14.331591,16.655859,15.899806
1998-05-29,25.625036,14.082528,16.595875,15.711371
1998-06-01,26.12149,13.906106,16.915791,15.617146
1998-06-02,26.178766,14.196685,18.235466,15.593592
1998-06-03,26.216974,13.999507,17.795572,15.322708
1998-06-04,26.40793,14.290082,17.635612,15.723142
1998-06-05,26.847084,14.32122,17.675606,15.970481
1998-06-08,26.847084,14.227818,17.835566,15.911587
1998-06-09,26.961657,14.456129,17.635612,15.98226
1998-06-10,26.522474,14.2797,17.455658,16.064699
1998-06-11,25.835073,14.165544,16.855808,15.86448
1998-06-12,26.045126,14.238192,16.715843,16.064699
1998-06-15,25.91144,14.269334,16.535889,15.805594
1998-06-16,26.694328,14.923125,16.635864,16.064699
1998-06-17,27.248081,15.120296,17.335688,16.500471
1998-06-18,27.458124,15.141053,17.435663,16.571136
1998-06-19,26.999847,15.722205,17.615616,16.39448
1998-06-22,26.484283,15.909003,17.875551,16.229584
1998-06-23,26.961657,16.728844,18.275461,16.606464
1998-06-24,27.76363,17.424139,18.415421,16.924463
1998-06-25,27.59178,16.863745,18.595379,16.912682
1998-06-26,27.610878,17.341125,18.73534,16.971581
1998-06-29,28.164618,17.839249,18.615368,17.124685
1998-06-30,27.820921,17.994921,18.875309,17.124685
1998-07-01,28.20282,18.160967,18.67536,17.183573
1998-07-02,28.27919,17.808119,18.515394,17.136457
1998-07-06,28.71837,17.901522,19.115246,17.370436
1998-07-07,28.183725,17.922274,18.795324,17.512232
1998-07-08,28.088251,18.24398,19.01527,17.642216
1998-07-09,27.610878,18.430782,18.875309,17.795832
1998-07-10,28.240997,18.793999,18.515394,17.736742
1998-07-13,27.859104,19.520447,19.01527,17.689472
1998-07-14,28.527428,19.344017,19.355183,17.973076
1998-07-15,27.897291,19.489305,19.035267,17.784014
1998-07-16,28.221907,19.489305,19.115246,18.103064
1998-07-17,27.649063,19.582708,18.83532,18.280312
1998-07-20,27.496311,19.42704,18.475412,18.055798
1998-07-21,26.961657,18.731733,18.715345,17.571316
1998-07-22,26.704185,19.385527,19.215221,17.2759
1998-07-23,26.455172,18.762865,18.67536,17.015936
1998-07-24,26.895761,18.897781,18.435417,17.334982
1998-07-27,27.412983,19.385527,18.895304,17.394068
1998-07-28,27.278896,18.63833,18.975281,17.16955
1998-07-29,27.0107,18.378899,18.566887,16.9214
1998-07-30,25.631439,18.83551,19.573771,17.264086
1998-07-31,24.328775,18.254356,18.365517,16.90958
1998-08-03,23.37096,18.005297,18.28496,16.9214
1998-08-04,23.830721,17.351507,17.298214,16.153322
1998-08-05,24.999271,17.32036,17.479458,16.401472
1998-08-06,24.194693,17.745857,17.257944,16.791418
1998-08-07,24.156384,17.579807,16.794779,16.661432
1998-08-10,24.462887,17.341125,16.754509,16.60235
1998-08-11,24.252157,17.175079,16.331617,16.507822
1998-08-12,24.405415,17.444902,16.633675,16.897768
