Date,BP,F,XOM,LNC,AAPL
2001-09-28,23.41807,11.425881,25.986341,33.292023,0.99312
2001-10-01,22.456007,11.353437,25.781876,32.221085,0.995041
2001-10-02,23.098976,11.72223,26.375467,32.73513,0.963666
2001-10-03,23.218042,11.821006,26.276539,33.513355,0.959184
2001-10-04,23.694311,11.353437,26.764606,33.349144,1.016812
2001-10-05,23.918154,11.636619,26.837154,32.799358,1.03346
2001-10-08,23.908634,11.386369,27.002052,31.67107,1.037302
2001-10-09,23.908634,11.55759,27.081198,31.793243,1.024495
2001-10-10,24.708757,11.939551,27.885853,31.383614,1.077001
2001-10-11,24.265825,11.853939,27.760534,30.873371,1.135909
2001-10-12,24.480148,11.676128,27.892445,30.003799,1.153197
2001-10-15,24.146759,11.676128,27.470329,29.96788,1.151917
2001-10-16,24.151522,11.643203,27.53628,30.183458,1.153197
2001-10-17,24.280115,11.280996,27.331821,29.572605,1.087886
2001-10-18,23.289482,11.043919,26.645887,29.500746,1.152557
2001-10-19,23.032293,10.872697,26.738226,29.378584,1.171767
2001-10-22,23.089445,10.899037,27.12077,30.377512,1.217869
2001-10-23,23.218042,11.109775,26.955881,30.442177,1.161521
2001-10-24,22.727486,10.576347,26.28974,30.744001,1.213387
2001-10-25,22.789402,10.879284,26.751406,31.275826,1.228754
2001-10-26,23.50856,10.971478,27.081198,31.505795,1.195458
2001-10-29,23.146595,10.675128,26.830559,30.729649,1.128866
2001-10-30,22.827497,10.569765,26.025911,31.045851,1.126945
2001-10-31,23.022774,10.669477,26.019318,30.435003,1.124383
2001-11-01,23.341869,10.882205,26.70525,31.211157,1.190336
2001-11-02,22.908461,10.829021,26.223772,31.54891,1.189055
2001-11-05,23.137075,10.755897,25.97974,32.253189,1.22107
2001-11-06,22.903706,10.888847,26.032505,32.705933,1.253086
2001-11-07,23.075165,10.822375,25.926359,32.332249,1.254367
2001-11-08,23.003725,11.148106,26.204992,32.102276,1.198019
2001-11-09,23.470463,10.942029,26.70257,31.62077,1.198019
2001-11-12,23.098976,10.775838,26.576509,31.383614,1.200581
2001-11-13,23.613346,10.922088,26.868422,32.504719,1.24028
2001-11-14,22.023699,10.86226,25.674267,33.050892,1.255647
2001-11-15,20.872137,11.148106,24.672506,33.331169,1.245402
2001-11-16,21.064064,11.33424,24.904697,32.979034,1.214667
2001-11-19,20.996883,11.666624,24.553082,33.173065,1.280619
2001-11-20,21.630251,11.487139,25.183327,33.633011,1.250525
2001-11-21,21.515095,11.387421,25.13026,33.503651,1.260129
2001-11-23,21.591864,11.886,25.50177,33.834229,1.270374
2001-11-26,21.102449,12.351333,25.057285,33.719242,1.368341
2001-11-27,21.198412,12.158548,24.778656,34.279797,1.34465
2001-11-28,20.74258,11.905939,24.612782,34.366035,1.314556
2001-11-29,21.260792,12.138607,24.844984,34.488216,1.307512
2001-11-30,21.193615,12.590651,24.811815,34.279797,1.36386
2001-12-03,21.299171,11.832816,24.984303,34.071381,1.347852
2001-12-04,21.303968,11.79293,25.415525,34.466644,1.434294
2001-12-05,21.731005,11.161406,25.79368,34.8116,1.521376
2001-12-06,21.495895,11.540325,24.765377,35.03437,1.458626
2001-12-07,21.447918,11.387421,25.256302,35.106247,1.443258
2001-12-10,21.016083,11.074983,24.911329,34.243862,1.443258
2001-12-11,20.948912,11.074983,24.420399,34.337296,1.394594
2001-12-12,21.160028,11.068336,24.825083,34.279797,1.376025
2001-12-13,20.920113,10.749249,24.174936,33.460548,1.34465
2001-12-14,21.169622,10.702716,24.453568,33.453346,1.305591
2001-12-17,21.303968,9.971478,24.858253,33.633011,1.320318
2001-12-18,21.524696,10.024655,24.911329,33.704868,1.34529
2001-12-19,21.591864,9.92494,25.442068,34.200745,1.384349
2001-12-20,21.303968,10.137667,25.408884,34.416348,1.32352
2001-12-21,21.783791,10.27062,25.541567,34.207932,1.34465
2001-12-24,21.673429,10.190845,25.873291,34.064213,1.367701
2001-12-26,22.014097,10.23738,26.27133,34.100147,1.376025
2001-12-27,21.99971,10.463398,26.397396,34.854717,1.413163
2001-12-28,22.407549,10.603,26.390751,34.926594,1.436214
2001-12-31,22.316385,10.450105,26.072309,34.905037,1.402278
2002-01-02,22.095675,10.782487,26.27133,34.710976,1.491922
2002-01-03,22.105261,11.121517,26.311131,35.271553,1.50985
2002-01-04,22.206039,11.261121,26.536705,35.882397,1.516894
2002-01-07,21.951725,10.968622,26.304502,35.573383,1.466309
2002-01-08,21.683023,11.008504,26.337688,35.768669,1.44774
2002-01-09,21.625446,10.842316,26.032505,36.043541,1.38627
2002-01-10,21.663845,10.164257,26.132021,36.9911,1.359377
2002-01-11,21.495895,10.303857,25.541567,36.9911,1.347852
2002-01-14,21.327963,10.204142,25.634457,36.933243,1.354255
2002-01-15,21.630251,9.998064,26.072309,36.889839,1.389472
2002-01-16,21.375944,9.944883,25.541567,36.057999,1.330563
2002-01-17,21.515095,9.772043,25.634457,36.405209,1.439416
2002-01-18,21.198412,9.639092,25.475239,36.311169,1.419567
2002-01-22,21.035271,9.592556,25.223139,36.072479,1.397156
2002-01-23,21.831774,9.665681,25.806942,36.709007,1.473993
2002-01-24,21.831774,9.605855,25.740601,36.882599,1.486158
2002-01-25,21.951725,9.712212,25.979424,36.904282,1.48872
2002-01-28,22.148457,10.080358,25.846748,36.311169,1.49
2002-01-29,21.644638,9.986649,25.176699,35.746967,1.477195
2002-01-30,22.114859,9.95318,25.667627,36.00737,1.542506
2002-01-31,22.41715,10.240999,25.906454,37.251503,1.582845
2002-02-01,22.551497,9.973259,25.873291,36.925999,1.562996
2002-02-04,22.311592,9.792536,25.442068,36.636662,1.623185
2002-02-05,22.052492,9.397623,25.428806,35.421471,1.629588
2002-02-06,22.441145,9.437786,25.82021,35.862705,1.579644
2002-02-07,22.028492,9.725606,25.559946,35.927807,1.555952
2002-02-08,22.167648,9.625198,25.55327,37.085144,1.538664
2002-02-11,22.316385,9.571656,25.693401,37.475742,1.599493
2002-02-12,22.407549,9.598429,25.626675,37.0345,1.582205
2002-02-13,22.935349,10.0335,25.786842,37.895256,1.601414
2002-02-14,23.295231,9.839392,26.027098,38.003765,1.575162
2002-02-15,23.424768,9.785843,25.96036,37.844631,1.53034
2002-02-19,23.271233,9.558266,25.873604,37.39616,1.44838
2002-02-20,23.093733,9.705523,26.020428,37.106842,1.481036
2002-02-21,22.972822,9.819311,26.127203,36.730701,1.376666
2002-02-22,23.403263,9.75907,27.174965,36.217144,1.456064
2002-02-25,23.915918,10.194143,27.361816,36.925999,1.524577
2002-02-26,24.051336,10.408336,27.174965,37.504658,1.515613
2002-02-27,24.090029,10.240999,27.308428,37.613144,1.40612
2002-02-28,23.964283,9.959874,27.562019,37.041733,1.389472
2002-03-01,24.472101,10.468576,28.029186,37.504658,1.501526
2002-03-04,24.709087,10.82333,28.462954,38.307556,1.555312
2002-03-05,24.641382,10.535513,28.362854,38.567963,1.506648
2002-03-06,24.979921,10.943814,28.836679,38.698154,1.541225
2002-03-07,25.105669,11.318647,28.623129,38.199059,1.561075
2002-03-08,24.752611,11.251712,28.636473,37.974834,1.579003
2002-03-11,25.149202,11.512758,29.023544,37.938675,1.604616
2002-03-12,25.328144,11.385584,29.363899,37.859097,1.582845
2002-03-13,25.231419,11.452517,28.776625,37.425095,1.568118
2002-03-14,25.149202,11.318647,28.856703,37.613144,1.564277
2002-03-15,25.245922,11.332033,29.103621,38.191822,1.597573
2002-03-18,25.294283,11.425741,29.190378,37.888031,1.584126
2002-03-19,25.420033,11.49937,29.230423,37.866329,1.591169
2002-03-20,25.381342,11.044214,29.050245,37.360012,1.595652
2002-03-21,25.545784,11.178085,29.050245,37.179161,1.554031
2002-03-22,25.197563,11.158005,29.010202,36.897064,1.542506
2002-03-25,24.979921,10.743008,28.59642,36.130329,1.495123
2002-03-26,25.081495,10.769786,29.190378,36.275002,1.502166
2002-03-27,25.579639,10.776475,29.33053,36.86813,1.502807
2002-03-28,25.681198,11.037522,29.25045,36.69453,1.515613
2002-04-01,25.942364,10.528817,29.25045,36.275002,1.566198
2002-04-02,26.05843,10.287854,29.617498,36.578812,1.541225
2002-04-03,25.777931,10.080358,29.157017,36.614975,1.520736
2002-04-04,25.158878,10.133905,28.796642,36.564354,1.594371
2002-04-05,25.071827,10.073662,28.4496,36.962166,1.584126
2002-04-08,25.270105,10.113822,28.856703,37.195099,1.572601
2002-04-09,24.994429,10.060276,28.509678,37.326118,1.543146
2002-04-10,25.125015,10.441804,28.816654,38.097664,1.579003
2002-04-11,24.607529,9.973259,28.296124,37.413467,1.59181
2002-04-12,24.143232,10.267773,27.562019,37.842918,1.604616
2002-04-15,24.747759,10.080358,27.762222,37.165974,1.600774
2002-04-16,25.192732,10.615832,28.216038,37.071365,1.648157
2002-04-17,24.907379,10.830025,28.175999,37.428009,1.671849
2002-04-18,25.066982,10.622527,28.336166,37.020416,1.627027
2002-04-19,25.004105,10.950503,28.3762,37.711895,1.599493
2002-04-22,25.013779,10.743008,27.929077,37.420734,1.57068
2002-04-23,24.786465,11.010749,27.595377,35.739319,1.552751
2002-04-24,24.114218,10.856798,26.894665,36.037743,1.522016
2002-04-25,24.133553,10.923733,27.054838,35.520943,1.544427
2002-04-26,23.940098,10.910345,26.694452,35.433617,1.473353
2002-04-29,24.031996,10.615832,26.494255,35.346256,1.534182
2002-04-30,24.568827,10.709541,26.807909,34.865856,1.554031
2002-05-01,24.583344,11.005906,27.154924,34.450951,1.535463
2002-05-02,24.563995,10.844253,27.228344,33.999668,1.516894
2002-05-03,25.076658,10.837518,27.0882,33.977829,1.505368
2002-05-06,24.578501,10.729751,26.193933,33.417339,1.450301
2002-05-07,24.399555,10.534418,26.093822,32.711304,1.438776
2002-05-08,24.76713,10.776898,26.70113,33.366402,1.560435
2002-05-09,24.718758,10.736485,26.419216,33.046124,1.548909
2002-05-10,24.689743,10.662394,26.150734,32.587555,1.493202
2002-05-13,25.173374,10.904873,26.855503,33.439201,1.532901
2002-05-14,25.366829,11.10694,27.238108,33.395531,1.639833
2002-05-15,25.11495,11.207974,26.654152,33.228092,1.618703
2002-05-16,25.285465,11.167559,27.030024,33.730335,1.61422
2002-05-17,25.358553,11.26186,26.983038,33.701225,1.601414
2002-05-20,25.139309,11.268594,26.573603,33.271774,1.584126
2002-05-21,25.178299,11.841116,26.694412,32.900543,1.502166
2002-05-22,25.075975,12.251988,27.137424,32.682178,1.557233
2002-05-23,24.92495,12.177896,27.45289,32.754971,1.6123
2002-05-24,25.11495,11.948885,27.003168,32.289116,1.546347
2002-05-28,24.432884,11.84785,26.7414,31.881519,1.535463
2002-05-29,24.9688,11.942148,27.050159,31.917904,1.535463
2002-05-30,24.618019,11.84785,26.412498,32.165398,1.549549
2002-05-31,24.881098,11.888263,26.801802,32.623955,1.491922
2002-06-03,24.393908,11.659256,26.231274,32.245445,1.466949
2002-06-04,24.325699,11.396572,26.331955,31.699539,1.458626
2002-06-05,24.189283,11.416777,26.553461,31.917904,1.454783
2002-06-06,23.901836,11.282065,26.278263,31.153624,1.418926
2002-06-07,23.984655,11.147352,26.459486,31.401093,1.370263
2002-06-10,23.687469,11.30901,26.264828,31.590357,1.375385
2002-06-11,23.629007,11.329211,26.197714,30.680481,1.310074
2002-06-12,23.643625,11.234915,26.647423,30.862473,1.286382
2002-06-13,23.287973,11.100206,26.419216,30.440275,1.251165
2002-06-14,23.044371,10.702808,26.278263,30.483973,1.287022
2002-06-17,23.828754,11.019378,26.868935,31.583071,1.315196
2002-06-18,23.716705,11.396572,26.801802,31.845121,1.290224
2002-06-19,23.336691,11.100206,26.425936,31.670437,1.09621
2002-06-20,23.326948,10.595037,26.674282,30.687775,1.09557
2002-06-21,23.214897,10.453592,26.345381,30.585852,1.078922
2002-06-24,23.482851,10.675863,26.848804,30.658651,1.105814
2002-06-25,23.706955,10.810575,26.580313,30.862473,1.097491
2002-06-26,24.013889,10.60851,26.479626,30.6077,1.059712
2002-06-27,24.082081,10.621981,27.016598,30.6077,1.092368
2002-06-28,24.598524,10.776898,27.466326,30.57131,1.134629
2002-07-01,24.769051,10.453592,27.285099,30.352951,1.092368
2002-07-02,24.121078,10.615243,26.9562,29.115522,1.084684
2002-07-03,23.921328,10.30541,26.788378,28.511374,1.123743
2002-07-05,24.64238,10.568097,27.19783,29.537706,1.19994
2002-07-08,24.778788,10.204374,27.090433,29.126852,1.153197
2002-07-09,24.33544,10.177432,26.71455,28.598598,1.122463
2002-07-10,23.872608,9.42305,25.660753,27.872267,1.109016
2002-07-11,23.156422,8.877468,24.902256,28.136383,1.171767
2002-07-12,22.752058,8.493542,24.519661,27.446728,1.121182
2002-07-15,21.850742,8.621522,23.996113,27.278006,1.167284
2002-07-16,21.534061,8.419453,23.626944,26.881811,1.143593
2002-07-17,22.255116,8.432923,23.902138,26.228838,1.000804
2002-07-18,22.079723,8.628253,23.32489,25.025604,0.959824
2002-07-19,20.754555,8.345361,21.747528,24.908226,0.957903
2002-07-22,19.336805,8.264531,20.317835,23.712334,0.955342
2002-07-23,19.15654,8.150028,20.754118,22.853939,0.926528
2002-07-24,20.827627,8.513753,22.774488,24.211231,0.973271
2002-07-25,20.442738,8.459866,22.754356,24.145203,0.919484
2002-07-26,20.725315,8.486808,23.553106,24.754156,0.918204
2002-07-29,22.069984,8.843793,24.385422,26.485626,0.961745
2002-07-30,22.104078,8.890939,23.942413,26.581005,0.987998
2002-07-31,22.605888,9.142057,24.674046,26.918489,0.977112
2002-08-01,21.41226,8.857006,22.586552,25.568533,0.947658
2002-08-02,21.646124,8.449788,22.559698,24.834858,0.925247
2002-08-05,21.110203,7.981485,21.81465,23.991133,0.895793
2002-08-06,22.186901,8.252964,22.418749,24.394657,0.943817
2002-08-07,22.508455,8.334408,23.022852,24.453352,0.962385
2002-08-08,23.171053,8.090076,24.163921,25.407122,0.979674
2002-08-09,23.063854,8.035782,24.386848,25.920696,0.960464
2002-08-12,22.722824,7.900043,24.136896,25.913355,0.959824
2002-08-13,22.727699,7.7643,23.535669,24.996264,0.934212
2002-08-14,23.19453,7.703216,24.582748,26.089439,0.971349
2002-08-15,23.681034,7.879678,25.089403,26.397575,0.999523
2002-08-16,23.42058,7.730369,24.89349,26.26552,1.01233
2002-08-19,24.079075,8.232605,25.102913,27.116579,1.023215
2002-08-20,23.587662,8.083289,24.440876,26.536972,1.018733
2002-08-21,23.911993,8.144373,24.616528,27.160604,1.032179
2002-08-22,24.241232,8.259753,25.015095,28.246445,1.022575
2002-08-23,23.558176,7.99506,24.420624,27.952969,1.007207
2002-08-26,23.902164,8.198668,24.771908,27.879604,0.994401
2002-08-27,24.103638,8.069715,24.927273,27.820904,0.95086
2002-08-28,22.919355,7.893256,24.062592,27.219292,0.941255
2002-08-29,23.047112,7.893256,23.907209,27.219292,0.941255
2002-08-30,22.997969,7.988271,23.947741,27.18261,0.944457
2002-09-03,21.523735,7.424953,22.711512,26.008734,0.899635
2002-09-04,21.278036,7.499612,22.846617,25.421797,0.927168
2002-09-05,21.155182,7.255279,22.812847,24.864199,0.907959
2002-09-06,21.523735,6.922717,23.177641,25.282408,0.920765
2002-09-09,21.607281,7.329937,22.96822,25.685921,0.920125
2002-09-10,21.784189,7.397806,23.501896,25.458479,0.917564
2002-09-11,21.744875,7.574267,23.373541,25.385115,0.915002
2002-09-12,21.233807,7.391018,22.691256,24.233244,0.905398
2002-09-13,21.253462,7.228133,23.022261,24.101187,0.907319
2002-09-16,21.41563,7.255279,23.238445,23.917763,0.928449
2002-09-17,20.668686,7.105967,22.33997,23.140072,0.947658
2002-09-18,20.216595,6.963438,22.42779,23.440882,0.961745
2002-09-19,19.656378,6.698748,21.86034,22.817259,0.933571
2002-09-20,20.059338,6.630877,22.204863,22.729218,0.95214
2002-09-23,20.083912,6.556219,22.10354,22.743885,0.95086
2002-09-24,19.48439,6.339037,21.583378,22.428411,0.937413
2002-09-25,19.54336,6.766616,22.029226,23.044699,0.955982
2002-09-26,20.344366,6.861634,23.06955,23.829723,0.941255
2002-09-27,20.309959,6.535859,22.171085,22.824594,0.942536
2002-09-30,19.607244,6.651237,21.549595,22.413733,0.928449
2002-10-01,20.585144,6.719107,22.914169,23.55092,0.929089
2002-10-02,20.118309,6.33225,22.056244,22.156946,0.907319
2002-10-03,19.867689,6.21687,22.414284,21.195837,0.915643
2002-10-04,19.563017,5.877521,22.333216,20.029291,0.898354
2002-10-07,19.45982,5.768931,22.421034,19.009491,0.881706
2002-10-08,19.066696,5.259907,22.090015,19.759768,0.875944
2002-10-09,18.476995,4.852689,22.177845,18.697495,0.870181
2002-10-10,19.135487,5.158102,22.826363,19.759768,0.903477
2002-10-11,19.671125,5.646765,23.333014,21.104326,0.929089
2002-10-14,19.621984,5.382074,23.596476,21.453461,0.945737
2002-10-15,20.580244,6.020049,24.521957,23.994005,0.970709
2002-10-16,20.295219,5.606043,24.001791,23.020863,0.932291
2002-10-17,20.811186,5.762144,24.521957,23.800861,0.903477
2002-10-18,20.811186,5.606043,24.319294,23.949429,0.918204
2002-10-21,20.658863,6.481565,24.319294,23.592859,0.932291
2002-10-22,19.65147,6.379759,23.765356,22.961443,0.941255
2002-10-23,19.631815,6.223658,23.731581,22.701445,0.952781
2002-10-24,19.55319,6.013263,23.420828,22.330025,0.940615
2002-10-25,19.715349,5.918244,23.718067,21.891735,0.987358
2002-10-28,19.386108,5.958965,23.400562,21.602026,0.999523
2002-10-29,18.074039,5.667128,22.448055,20.606613,0.988638
2002-10-30,18.737444,5.783904,23.022261,21.728308,1.023215
2002-10-31,18.894693,5.81138,22.738535,22.664301,1.028977
2002-11-01,19.395935,5.790773,23.414078,23.325436,1.047547
2002-11-04,18.796419,5.880074,23.14386,23.734007,1.081483
2002-11-05,18.929098,6.113626,24.035564,23.162006,1.082123
2002-11-06,18.62442,6.422745,23.718067,23.659718,1.102613
2002-11-07,18.378719,6.044935,23.446068,23.065435,1.024495
2002-11-08,18.997892,6.003719,23.534464,22.649443,1.01425
2002-11-11,18.796419,5.838857,23.031265,22.114599,0.970709
2002-11-12,18.992983,5.928157,23.146872,22.656874,1.001444
2002-11-13,18.844015,5.852595,22.711678,23.095156,0.998243
2002-11-14,19.156841,6.044935,23.459661,23.785999,1.043705
2002-11-15,19.549114,5.941896,23.697662,24.090567,1.021294
2002-11-18,19.49946,6.044935,23.779264,23.823147,1.002084
2002-11-19,19.544153,5.873202,23.935659,23.95686,0.977753
2002-11-20,19.285942,6.134234,23.962872,24.558563,0.994401
2002-11-21,19.410084,7.089059,23.704472,25.316277,1.046906
2002-11-22,18.918499,7.013497,23.269276,25.464838,1.025136
2002-11-25,18.809259,7.473738,23.527664,25.628262,1.022575
2002-11-26,18.426918,7.43252,23.092476,25.316277,0.986718
2002-11-27,19.464699,7.576775,23.77247,26.252264,1.006567
2002-11-29,19.469669,7.817197,23.663654,26.103687,0.99248
2002-12-02,19.241253,7.865285,23.514067,26.036837,0.97199
2002-12-03,19.514357,6.841767,23.731668,25.67284,0.970709
2002-12-04,19.405115,6.972282,23.643272,25.390558,0.958543
2002-12-05,19.598772,6.882982,23.643272,25.011703,0.936773
2002-12-06,19.628557,6.786813,23.901665,24.974554,0.957263
2002-12-09,19.340557,6.491436,23.466467,24.328281,0.944457
2002-12-10,19.663324,6.608211,23.82686,24.513994,0.978393
2002-12-11,19.559046,6.64943,23.813263,24.877993,0.99184
2002-12-12,19.608704,6.766206,23.718067,24.454567,0.97263
2002-12-13,19.49946,6.663168,23.82686,24.083138,0.947018
2002-12-16,20.23435,6.828028,24.384453,24.692276,0.95086
2002-12-17,19.936426,6.786813,24.153257,24.224287,0.965587
2002-12-18,19.737804,6.670035,24.166855,23.77857,0.932931
2002-12-19,19.812284,6.718122,23.901665,23.132292,0.90924
2002-12-20,19.931456,6.718122,24.275658,23.674576,0.905398
